MSOA11CD,active_commuters,prop_car,prop_pt,prop_active
E02000538,4004,0.5202297702297702,0.3918581418581419,0.08316683316683317
E02000539,5404,0.4241302738712065,0.4228349370836417,0.14489267209474463
E02000540,4520,0.35929203539823007,0.5141592920353982,0.11902654867256637
E02000541,4028,0.4073982125124131,0.5039721946375373,0.0814299900695134
E02000542,4410,0.3621315192743764,0.5446712018140589,0.08707482993197278
E02000543,6013,0.3198070846499252,0.5799101945784134,0.09645767503741892
E02000544,4035,0.535811648079306,0.3509293680297398,0.10830235439900868
E02000545,3762,0.46331738437001596,0.36709197235513025,0.1608187134502924
E02000546,4471,0.46723328114515766,0.4276448221874301,0.09908297919928427
E02000547,4530,0.5750551876379691,0.32494481236203093,0.09668874172185431
E02000548,4294,0.6115510013972986,0.2827200745225897,0.09967396367023754
E02000549,5253,0.5766228821625737,0.31677136874167144,0.10089472682276794
E02000550,4904,0.5059135399673735,0.37887438825448616,0.11276508972267536
E02000551,3640,0.5527472527472528,0.33379120879120877,0.10631868131868132
E02000552,4241,0.6500825277057298,0.2596085828813959,0.08559302051402971
E02000553,3107,0.6607660122304474,0.2491149018345671,0.08722240102993241
E02006792,4616,0.2549826689774697,0.5732235701906413,0.16226169844020796
E02000598,3561,0.47907891041842177,0.34484695310306096,0.16961527660769446
E02000599,2775,0.5045045045045045,0.3881081081081081,0.09657657657657658
E02000600,3849,0.3341127565601455,0.46141855027279816,0.19381657573395686
E02000601,5084,0.3332022029897718,0.44413847364280096,0.2147915027537372
E02000602,4436,0.31875563570784493,0.4066726780883679,0.2673579801623084
E02000603,3517,0.4455501848166051,0.3591128802957066,0.18908160363946544
E02000604,4070,0.36683046683046683,0.47616707616707615,0.14987714987714987
E02000605,3622,0.44229707344008834,0.4108227498619547,0.14191054665930425
E02000606,5407,0.3003513963380803,0.48603661919733676,0.20787867579064176
E02000607,3191,0.39329363835788156,0.40269507991225323,0.19899717956753368
E02000608,3832,0.28575156576200417,0.5602818371607515,0.1440501043841336
E02000609,3174,0.5652173913043478,0.333648393194707,0.0945179584120983
E02000610,3952,0.33628542510121456,0.5098684210526315,0.14726720647773278
E02000611,3381,0.5726116533569949,0.3070097604259095,0.11535048802129548
E02000612,3849,0.534684333593141,0.3798389191997922,0.08080020784619382
E02000613,3894,0.44992295839753466,0.42321520287621983,0.12121212121212122
E02000614,4136,0.5367504835589942,0.32519342359767894,0.13418762088974856
E02000615,3760,0.6276595744680851,0.26090425531914896,0.1077127659574468
E02000616,3218,0.6842759477936606,0.23523927905531386,0.07862026103169671
E02000617,4093,0.6418275103835818,0.2606889811873931,0.09406303444905936
E02000689,4357,0.22951572182694516,0.6458572412210236,0.11613495524443425
E02000690,2102,0.3558515699333968,0.510941960038059,0.12226450999048526
E02000691,4107,0.19211102994886778,0.6664231799366934,0.13367421475529584
E02000692,4031,0.1917638303150583,0.6926321012155793,0.10568097246340859
E02000693,5719,0.20178352858891416,0.6529113481377863,0.1400594509529638
E02000694,5079,0.19098247686552472,0.669620003937783,0.1340815121086828
E02000695,4103,0.34340726297830854,0.558371922983183,0.09285888374360224
E02000696,4269,0.27898805340829236,0.5970953384867651,0.11712344811431248
E02000697,5019,0.16955568838414026,0.7146842000398486,0.11077903964933254
E02000698,3593,0.33426106317840243,0.5580295018090732,0.09935986640690231
E02000699,4300,0.24372093023255814,0.631860465116279,0.11837209302325581
E02000700,4167,0.28053755699544036,0.5766738660907127,0.1384689224862011
E02000701,3848,0.3627858627858628,0.5233887733887734,0.10628898128898129
E02000702,3472,0.39544930875576034,0.5074884792626728,0.09158986175115208
E02000703,3687,0.3398426905343097,0.5231895850284785,0.12828858150257663
E02000704,4274,0.30299485259709874,0.5825924192793636,0.1085634066448292
E02000705,3830,0.4336814621409922,0.49634464751958224,0.06370757180156658
E02000706,3700,0.32432432432432434,0.5391891891891892,0.1291891891891892
E02000707,3191,0.4359135067376998,0.4891883422124726,0.07239109996866186
E02000708,4075,0.40588957055214725,0.4878527607361963,0.09987730061349694
E02000709,3744,0.4893162393162393,0.40571581196581197,0.10069444444444445
E02000710,3679,0.41288393585213373,0.49361239467246537,0.08589290568089154
E02000711,3710,0.3630727762803235,0.5140161725067386,0.11590296495956873
E02000712,3917,0.45519530252744445,0.4375797804442175,0.1023742660199132
E02000713,3832,0.5668058455114823,0.34786012526096033,0.08011482254697286
E02000751,4803,0.45742244430564233,0.4567978346866542,0.0776597959608578
E02000752,2725,0.5115596330275229,0.41577981651376145,0.06642201834862385
E02000753,2556,0.49295774647887325,0.4448356807511737,0.05712050078247261
E02000754,3118,0.43649775497113535,0.4974342527261065,0.05965362411802438
E02000755,2478,0.5403551251008878,0.3983050847457627,0.05690072639225181
E02000756,5807,0.5148958153952127,0.4284484243154813,0.05062855174789048
E02000757,6195,0.38240516545601294,0.5343018563357547,0.07828894269572235
E02000758,2468,0.5850891410048622,0.35777957860615883,0.051053484602917344
E02000759,5807,0.41880489064921644,0.49784742552092304,0.0776648872050973
E02000760,2855,0.5015761821366025,0.4220665499124343,0.06654991243432574
E02000762,2746,0.4726875455207575,0.4675892206846322,0.054260742898761836
E02000763,2984,0.4477211796246649,0.48927613941018766,0.0539544235924933
E02000764,6077,0.3498436728649004,0.5764357413197301,0.06730294553233504
E02000765,2702,0.4030347890451517,0.5281273131014064,0.06550703182827536
E02000767,3267,0.418732782369146,0.5016835016835017,0.0707070707070707
E02000768,2766,0.4078091106290672,0.5090383224873464,0.0770065075921909
E02000770,3084,0.41342412451361865,0.5022697795071336,0.07587548638132295
E02000772,3131,0.40242733950814435,0.49473011817310764,0.09358032577451293
E02000773,3749,0.41371032275273406,0.4982662043211523,0.08322219258468926
E02000774,2848,0.41081460674157305,0.5038623595505618,0.07478932584269662
E02000776,2564,0.37285491419656785,0.5089703588143526,0.11427457098283932
E02000777,2774,0.4426820475847152,0.4747656813266042,0.07714491708723864
E02000779,3081,0.3184031158714703,0.5767607919506653,0.09477442388834793
E02000781,5481,0.4880496259806605,0.4475460682357234,0.05765371282612662
E02000782,3179,0.3217993079584775,0.5718779490405788,0.09657124882038377
E02000783,2347,0.3787814230933106,0.5236472092032382,0.09118023008095441
E02006800,5319,0.3933070125963527,0.519270539575108,0.08121827411167512
E02006924,5259,0.4432401597261837,0.4810800532420612,0.06959498003422704
E02006925,5632,0.5193536931818182,0.4208096590909091,0.05379971590909091
E02000784,4490,0.26971046770601337,0.5311804008908686,0.1888641425389755
E02000785,4687,0.2856838062726691,0.5540857691487092,0.1476424151909537
E02000786,5444,0.2624908155767818,0.5573108008817046,0.17487141807494488
E02000787,5417,0.3239800627653683,0.5102455233524091,0.15746723278567473
E02000788,4248,0.3083804143126177,0.4957627118644068,0.1885593220338983
E02000789,3012,0.28087649402390436,0.5849933598937583,0.1254980079681275
E02000790,3188,0.3368883312421581,0.5087829360100377,0.14868255959849436
E02000791,3071,0.2416151090849886,0.5936177140996418,0.1520677303809834
E02000792,3502,0.3446601941747573,0.5062821245002855,0.13478012564249
E02000793,3865,0.5102199223803363,0.3373868046571798,0.14385510996119016
E02000794,3367,0.40867240867240867,0.4244134244134244,0.16305316305316306
E02000795,2623,0.41174227983225314,0.40068623713305374,0.16965306900495616
E02000796,4673,0.5792852557243741,0.3194949711106356,0.09522790498609031
E02000797,4067,0.3230882714531596,0.5045488074747971,0.16547823948856652
E02000798,5305,0.482186616399623,0.36644674835061264,0.14458058435438265
E02000799,3089,0.40660407898996437,0.4049854321786986,0.18064098413726126
E02000800,2320,0.4375,0.36982758620689654,0.17758620689655172
E02000801,3401,0.41281975889444283,0.3892972655101441,0.19317847691855336
E02000802,3255,0.48540706605222733,0.3443932411674347,0.1640552995391705
E02000803,4382,0.6093108169785486,0.26700136923779094,0.12026471930625285
E02000804,3587,0.383328686925007,0.441594647337608,0.16810705324783942
E02000805,4629,0.40354288183192916,0.4052711168718946,0.1836249729963275
E02000806,4712,0.5125212224108658,0.3355263157894737,0.14579796264855688
E02000840,3624,0.5339403973509934,0.36258278145695366,0.09740618101545254
E02000841,3959,0.52386966405658,0.3293761050770397,0.13816620358676435
E02000842,3884,0.610453141091658,0.28321318228630277,0.09912461380020597
E02000843,4034,0.5037183936539414,0.3921665840356966,0.09890927119484383
E02000844,3795,0.5770750988142292,0.3209486166007905,0.09828722002635046
E02000845,4619,0.4996752543840658,0.4020350725265209,0.09331024031175579
E02000846,3375,0.5623703703703704,0.3078518518518519,0.12385185185185185
E02000847,4290,0.6004662004662005,0.30699300699300697,0.08741258741258741
E02000848,4001,0.6365908522869282,0.25943514121469635,0.09847538115471133
E02000849,3752,0.5477078891257996,0.35554371002132196,0.08981876332622601
E02000850,5210,0.590978886756238,0.3036468330134357,0.09942418426103647
E02000851,4160,0.4377403846153846,0.4060096153846154,0.15120192307692307
E02000852,3970,0.52544080604534,0.3327455919395466,0.13677581863979849
E02000853,3903,0.5318985395849347,0.33692031770433,0.12605687932359724
E02000854,3600,0.5011111111111111,0.37444444444444447,0.11666666666666667
E02000855,3739,0.5589729874297941,0.32816261032361593,0.10831773201390746
E02000856,4217,0.5515769504387005,0.35285748162200614,0.09105999525729191
E02000857,4194,0.4008106819265618,0.466618979494516,0.12589413447782546
E02000858,3214,0.5594275046670815,0.33976353453640323,0.09614187927815805
E02000859,3737,0.5662295959325663,0.35081616269735083,0.07894032646507894
E02000860,3820,0.437696335078534,0.43900523560209426,0.11910994764397906
E02000861,3564,0.5729517396184063,0.3265993265993266,0.09118967452300786
E02000863,2942,0.6549966009517335,0.2807613868116927,0.05778382053025153
E02000895,3220,0.6090062111801242,0.3267080745341615,0.0577639751552795
E02000896,4114,0.4992707826932426,0.4202722411278561,0.07267865824015557
E02000897,3419,0.5384615384615384,0.3790582041532612,0.07253582918982159
E02000898,3404,0.5737367802585194,0.3537015276145711,0.06698002350176263
E02000899,3704,0.5672246220302376,0.35016198704103674,0.07235421166306695
E02000900,3493,0.5207557973089035,0.3718866304036645,0.10077297452046952
E02000901,4572,0.4862204724409449,0.4140419947506562,0.09492563429571303
E02000902,3635,0.45859697386519943,0.437414030261348,0.09766162310866575
E02000903,3486,0.35800344234079173,0.5458978772231784,0.09036144578313253
E02000904,3792,0.3939873417721519,0.5005274261603375,0.09941983122362869
E02000905,4326,0.30952380952380953,0.5679611650485437,0.11881645862228386
E02000906,4223,0.24603362538479753,0.6320151551030073,0.11626805588444233
E02000907,3723,0.2640343808756379,0.6062315337093742,0.12113886650550632
E02000908,5320,0.23778195488721804,0.6721804511278195,0.08421052631578947
E02000909,4224,0.2791193181818182,0.5809659090909091,0.13162878787878787
E02000910,5140,0.21439688715953306,0.6688715953307393,0.10933852140077821
E02000911,5108,0.2157400156617071,0.6673844949099452,0.11296006264682851
E02000912,3862,0.2933713102019679,0.5836354220611082,0.11755567063697565
E02000913,3862,0.2988089073019161,0.5567063697566028,0.1390471258415329
E02000914,4298,0.2440670079106561,0.6219171707771056,0.12726849697533738
E02000915,4300,0.2583720930232558,0.6490697674418605,0.08488372093023255
E02000916,4172,0.27037392138063276,0.6013902205177373,0.12200383509108341
E02000917,4438,0.23862100045065346,0.6557007661108607,0.09869310500225327
E02000918,4473,0.24346076458752516,0.6561591772859379,0.09568522244578583
E02000919,4674,0.22721437740693196,0.6775780915703894,0.08707744972186564
E02000920,4340,0.2403225806451613,0.6665898617511521,0.08847926267281106
E02000921,4726,0.2280998730427423,0.681125687685146,0.08527295810410496
E02000922,4888,0.2602291325695581,0.6432078559738135,0.09185761047463176
